review_id,employee_id,review_date,performance_rating,job_satisfaction,environment_satisfaction,relationship_satisfaction,job_involvement,work_life_balance,training_times_last_year,percent_salary_hike
REV-005582,819,2016-12-03,2,3,3,4,3,4,1,13
REV-005583,819,2017-12-13,4,3,2,4,3,3,3,15
REV-005584,819,2018-12-15,3,3,1,5,2,3,3,13
REV-005585,819,2019-12-19,3,3,3,4,2,4,3,11
REV-005586,819,2020-12-21,2,3,2,4,2,2,3,11
REV-005587,819,2021-12-26,3,3,1,3,2,2,3,11
REV-005588,819,2022-12-23,2,3,2,4,2,3,1,11
REV-005589,819,2023-12-15,3,3,2,5,1,4,1,11
REV-005590,820,2023-12-05,2,1,3,5,2,4,4,13
REV-005591,821,2019-12-15,2,3,2,2,2,4,4,13
REV-005592,821,2020-12-09,3,3,1,2,2,4,4,13
REV-005593,821,2021-12-04,3,4,1,2,2,4,2,15
REV-005594,821,2022-12-22,3,3,2,2,3,4,3,17
REV-005595,821,2023-12-16,3,2,1,1,4,4,2,13
REV-005596,822,2023-12-09,3,3,1,4,4,2,0,20
REV-005597,823,2019-12-12,4,4,3,3,3,2,1,13
REV-005598,823,2020-12-24,4,4,3,4,2,3,1,13
REV-005599,823,2021-12-20,3,5,3,4,3,3,3,11
REV-005600,823,2022-12-24,3,5,3,4,2,2,2,11
REV-005601,823,2023-12-07,3,4,3,4,3,2,2,11
REV-005602,824,2017-12-11,4,4,3,2,3,3,5,20
REV-005603,824,2018-12-06,2,2,4,2,3,3,6,16
REV-005604,824,2019-12-22,3,2,3,2,3,3,6,16
REV-005605,824,2020-12-16,4,3,4,2,3,3,5,18
REV-005606,824,2021-12-17,4,2,4,1,3,3,6,18
REV-005607,824,2022-12-01,4,2,5,1,3,3,6,16
REV-005608,824,2023-12-18,4,4,4,1,3,3,6,20
REV-005609,825,2011-12-10,4,2,3,4,3,4,5,23
REV-005610,825,2012-12-23,4,2,2,4,4,4,5,25
REV-005611,825,2013-12-02,4,3,3,4,3,3,6,25
REV-005612,825,2014-12-16,5,2,3,3,3,4,6,25
REV-005613,825,2015-12-06,4,2,4,4,4,3,6,23
REV-005614,825,2016-12-16,4,3,2,3,3,4,5,23
REV-005615,825,2017-12-26,4,2,3,4,3,4,6,23
REV-005616,825,2018-12-11,4,2,3,4,2,4,5,25
REV-005617,825,2019-12-06,3,2,3,4,3,3,6,25
REV-005618,825,2020-12-13,5,3,3,5,4,4,5,23
REV-005619,825,2021-12-01,4,2,2,4,4,4,6,23
REV-005620,825,2022-12-24,5,1,2,3,3,3,6,25
REV-005621,825,2023-12-02,4,2,3,5,3,3,6,25
REV-005622,826,2010-12-15,3,4,3,4,3,3,2,14
REV-005623,826,2011-12-15,4,5,4,4,3,3,4,14
REV-005624,826,2012-12-05,3,4,4,4,3,4,3,14
REV-005625,826,2013-12-18,3,4,5,4,3,4,2,14
REV-005626,826,2014-12-16,3,3,4,4,2,2,3,16
REV-005627,826,2015-12-17,2,4,4,4,3,2,2,12
REV-005628,826,2016-12-17,3,4,4,4,3,4,4,14
REV-005629,826,2017-12-21,3,4,4,4,3,3,3,16
REV-005630,826,2018-12-05,2,4,4,4,3,3,3,16
REV-005631,826,2019-12-13,2,5,4,5,3,3,2,12
REV-005632,826,2020-12-16,4,4,4,4,4,3,4,12
REV-005633,826,2021-12-25,3,4,4,5,3,4,3,16
REV-005634,826,2022-12-07,3,4,4,4,4,4,3,12
REV-005635,826,2023-12-25,3,4,5,4,4,4,2,14
REV-005636,827,2002-12-23,3,2,4,4,2,3,3,12
REV-005637,827,2003-12-23,3,2,4,4,1,4,3,14
REV-005638,827,2004-12-26,4,2,5,3,3,4,4,11
REV-005639,827,2005-12-01,3,2,4,4,1,2,3,14
REV-005640,827,2006-12-14,3,2,4,4,3,3,3,12
REV-005641,827,2007-12-03,3,1,5,3,2,3,3,12
REV-005642,827,2008-12-14,3,2,4,4,3,3,3,12
REV-005643,827,2009-12-14,3,2,4,3,2,4,2,14
REV-005644,827,2010-12-12,3,3,5,5,2,3,2,11
REV-005645,827,2011-12-23,3,2,5,4,3,3,2,11
REV-005646,827,2012-12-06,3,3,4,4,2,3,2,11
REV-005647,827,2013-12-13,3,2,3,5,3,3,4,12
REV-005648,827,2014-12-27,2,1,4,5,2,3,4,11
REV-005649,827,2015-12-12,4,2,5,3,3,4,3,14
REV-005650,827,2016-12-13,3,3,4,4,1,3,2,14
REV-005651,827,2017-12-21,2,2,4,5,3,3,2,11
REV-005652,827,2018-12-01,4,1,5,4,2,3,2,12
REV-005653,827,2019-12-22,3,3,4,4,2,3,3,14
REV-005654,827,2020-12-22,3,3,4,4,1,3,3,14
REV-005655,827,2021-12-27,2,2,4,5,1,3,3,11
REV-005656,827,2022-12-02,2,2,4,3,2,2,3,14
REV-005657,827,2023-12-13,2,3,4,4,2,3,2,14
REV-005658,828,2021-12-07,3,1,4,2,2,2,3,12
REV-005659,828,2022-12-12,3,2,3,1,2,1,2,16
REV-005660,828,2023-12-09,2,1,3,1,3,3,1,14
REV-005661,829,2019-12-27,2,3,3,2,3,3,6,15
REV-005662,829,2020-12-09,2,2,3,2,4,4,4,15
REV-005663,829,2021-12-19,2,2,2,3,4,4,5,13
REV-005664,829,2022-12-20,2,2,3,2,3,4,6,13
REV-005665,829,2023-12-17,3,2,3,2,3,2,5,17
REV-005666,830,2010-12-15,4,5,2,4,3,4,3,11
REV-005667,830,2011-12-27,3,4,3,4,3,4,3,11
REV-005668,830,2012-12-04,2,4,3,4,3,4,3,13
REV-005669,830,2013-12-22,4,4,4,4,3,4,3,13
REV-005670,830,2014-12-20,3,4,3,5,3,4,3,11
REV-005671,830,2015-12-15,2,4,3,4,2,4,1,13
REV-005672,830,2016-12-08,2,3,3,5,3,4,3,11
REV-005673,830,2017-12-07,3,5,3,4,4,4,1,11
REV-005674,830,2018-12-17,3,3,4,4,3,4,2,13
REV-005675,830,2019-12-04,2,5,3,4,3,4,3,11
REV-005676,830,2020-12-14,3,4,3,4,3,4,2,11
REV-005677,830,2021-12-20,3,3,4,4,3,4,3,11
REV-005678,830,2022-12-09,3,4,3,5,3,4,3,11
REV-005679,830,2023-12-11,2,4,3,4,2,4,1,11
REV-005680,831,2019-12-13,3,3,2,4,4,3,1,11
REV-005681,831,2020-12-24,3,4,2,4,3,3,3,11
REV-005682,831,2021-12-14,2,4,3,3,3,3,2,13
REV-005683,831,2022-12-07,2,3,4,4,4,3,3,11
REV-005684,831,2023-12-19,2,4,3,3,4,4,2,11
REV-005685,832,2021-12-19,2,1,4,1,2,3,4,13
REV-005686,832,2022-12-23,3,2,3,1,2,2,2,15
REV-005687,832,2023-12-26,3,1,4,2,2,1,4,11
REV-005688,833,2016-12-02,3,2,2,1,3,3,3,14
REV-005689,833,2017-12-15,3,2,1,1,4,3,2,12
REV-005690,833,2018-12-13,2,1,1,1,3,4,1,16
REV-005691,833,2019-12-14,4,1,2,2,3,3,2,16
REV-005692,833,2020-12-07,3,1,2,1,4,4,1,14
REV-005693,833,2021-12-02,4,1,1,2,4,4,3,16
REV-005694,833,2022-12-20,3,1,1,1,4,3,1,12
REV-005695,833,2023-12-05,2,1,1,1,3,4,1,12
REV-005696,834,2018-12-05,3,4,2,3,3,1,0,12
REV-005697,834,2019-12-22,3,4,3,3,3,1,1,14
REV-005698,834,2020-12-19,3,3,2,3,2,1,1,14
REV-005699,834,2021-12-19,3,4,2,3,3,1,0,16
REV-005700,834,2022-12-13,3,5,2,3,3,1,2,12
REV-005701,834,2023-12-16,2,4,3,3,3,1,2,14
REV-005702,835,2023-12-09,4,4,4,4,3,3,2,24
REV-005703,836,2014-12-25,3,5,4,3,2,2,1,12
REV-005704,836,2015-12-18,3,3,5,3,2,1,2,11
REV-005705,836,2016-12-19,2,3,4,2,2,2,1,11
REV-005706,836,2017-12-08,2,4,4,3,2,2,2,14
REV-005707,836,2018-12-14,2,4,4,2,3,2,0,12
REV-005708,836,2019-12-24,3,4,3,2,2,3,1,11
REV-005709,836,2020-12-22,4,5,4,3,3,2,0,11
REV-005710,836,2021-12-15,3,5,4,2,3,2,2,14
REV-005711,836,2022-12-20,3,4,4,3,2,2,0,14
REV-005712,836,2023-12-10,3,5,4,4,2,3,2,11
REV-005713,837,2022-12-15,4,3,3,3,1,4,1,11
REV-005714,837,2023-12-03,3,4,2,3,1,4,3,13
REV-005715,838,2017-12-25,4,4,4,2,3,3,3,15
REV-005716,838,2018-12-16,3,4,4,2,3,3,4,13
REV-005717,838,2019-12-25,3,4,5,2,3,4,2,17
REV-005718,838,2020-12-19,3,4,3,1,4,3,3,15
REV-005719,838,2021-12-25,2,4,3,1,3,4,4,15
REV-005720,838,2022-12-10,3,5,4,2,3,4,3,15
REV-005721,838,2023-12-10,3,5,4,2,3,4,4,13
REV-005722,839,2023-12-23,4,2,1,3,2,3,1,11
REV-005723,840,2009-12-20,3,4,4,3,3,4,2,14
REV-005724,840,2010-12-26,3,3,4,3,1,4,2,12
REV-005725,840,2011-12-03,3,2,4,3,2,4,1,16
REV-005726,840,2012-12-25,4,3,4,3,2,4,0,14
REV-005727,840,2013-12-05,3,3,4,3,2,4,2,14
REV-005728,840,2014-12-19,3,2,4,2,2,4,1,12
REV-005729,840,2015-12-17,4,4,4,3,2,4,0,12
REV-005730,840,2016-12-15,3,3,4,4,2,4,0,12
REV-005731,840,2017-12-03,3,3,4,4,2,3,1,12
REV-005732,840,2018-12-11,3,2,4,4,3,4,0,16
REV-005733,840,2019-12-25,3,3,4,3,2,3,2,14
REV-005734,840,2020-12-24,3,4,4,2,2,3,2,14
REV-005735,840,2021-12-26,3,2,4,3,2,3,2,12
REV-005736,840,2022-12-27,3,3,4,2,2,4,1,16
REV-005737,840,2023-12-19,2,2,3,3,2,4,0,16
REV-005738,841,2021-12-16,3,2,3,4,3,2,1,17
REV-005739,841,2022-12-04,2,3,3,4,2,3,2,17
REV-005740,841,2023-12-03,3,3,2,5,2,1,1,13
REV-005741,842,2014-12-06,2,3,1,2,2,3,4,21
REV-005742,842,2015-12-08,4,3,2,2,3,3,4,19
REV-005743,842,2016-12-04,3,2,2,2,3,4,5,21
REV-005744,842,2017-12-15,2,2,1,1,3,2,6,17
REV-005745,842,2018-12-15,2,3,2,2,3,2,5,19
REV-005746,842,2019-12-22,4,3,2,1,4,2,5,19
REV-005747,842,2020-12-27,3,3,2,1,4,3,4,19
REV-005748,842,2021-12-14,3,3,3,2,2,3,5,21
REV-005749,842,2022-12-02,3,2,2,2,4,2,4,21
REV-005750,842,2023-12-17,3,3,1,2,2,3,5,17
REV-005751,843,2019-12-24,4,1,4,3,2,3,1,25
REV-005752,843,2020-12-11,5,1,4,1,1,3,2,23
REV-005753,843,2021-12-08,5,1,3,2,1,2,1,21
REV-005754,843,2022-12-18,4,1,4,2,2,3,1,25
REV-005755,843,2023-12-01,4,1,4,3,2,4,3,23
REV-005756,844,2005-12-23,3,3,3,1,2,2,3,18
REV-005757,844,2006-12-11,2,2,3,1,1,3,3,16
REV-005758,844,2007-12-20,4,3,3,1,2,2,5,18
REV-005759,844,2008-12-15,3,3,2,1,2,3,3,18
REV-005760,844,2009-12-09,3,3,3,2,2,3,4,20
REV-005761,844,2010-12-18,3,4,3,1,2,1,3,18
REV-005762,844,2011-12-24,3,3,2,1,2,2,3,18
REV-005763,844,2012-12-21,3,3,3,1,1,3,5,16
REV-005764,844,2013-12-11,3,3,3,1,2,1,5,18
REV-005765,844,2014-12-12,3,3,4,2,2,2,4,16
REV-005766,844,2015-12-03,4,2,4,1,2,3,3,16
REV-005767,844,2016-12-13,3,3,3,1,2,3,4,18
REV-005768,844,2017-12-10,2,3,4,1,1,3,3,20
REV-005769,844,2018-12-04,3,4,4,2,2,3,3,20
REV-005770,844,2019-12-01,3,4,2,1,2,2,3,18
REV-005771,844,2020-12-10,3,3,2,1,2,2,5,20
REV-005772,844,2021-12-07,3,3,3,1,3,3,4,20
REV-005773,844,2022-12-25,2,3,3,1,2,2,3,16
REV-005774,844,2023-12-03,4,3,4,1,2,2,5,16
REV-005775,845,2010-12-20,3,3,3,5,4,4,2,11
REV-005776,845,2011-12-03,4,3,2,5,3,4,2,11
REV-005777,845,2012-12-02,3,4,3,5,3,4,3,11
REV-005778,845,2013-12-04,3,4,3,3,3,4,3,11
REV-005779,845,2014-12-11,3,4,3,4,3,4,1,13
REV-005780,845,2015-12-26,3,4,4,4,3,4,2,11
REV-005781,845,2016-12-23,3,4,3,5,4,4,2,13
REV-005782,845,2017-12-21,3,4,2,5,3,4,3,13
REV-005783,845,2018-12-19,2,4,3,5,3,3,3,11
REV-005784,845,2019-12-03,2,5,4,5,3,4,2,11
REV-005785,845,2020-12-08,2,4,4,4,3,4,3,13
REV-005786,845,2021-12-05,3,4,2,5,3,4,3,13
REV-005787,845,2022-12-12,3,5,3,5,2,4,2,13
REV-005788,845,2023-12-13,2,3,3,4,3,3,1,11
REV-005789,846,2021-12-08,4,1,1,4,2,1,2,13
REV-005790,846,2022-12-09,3,1,1,4,3,3,3,13
REV-005791,846,2023-12-09,3,1,2,5,3,3,3,11
REV-005792,847,2016-12-23,5,5,3,4,3,2,1,23
REV-005793,847,2017-12-11,4,4,2,3,4,3,3,25
REV-005794,847,2018-12-05,3,4,2,3,3,3,3,23
REV-005795,847,2019-12-20,5,5,3,4,3,2,2,25
REV-005796,847,2020-12-14,4,3,2,4,3,2,1,21
REV-005797,847,2021-12-11,3,4,3,5,3,3,1,23
REV-005798,847,2022-12-26,4,4,4,4,3,3,1,25
REV-005799,847,2023-12-19,3,4,3,4,2,1,1,21
REV-005800,848,2020-12-25,3,1,2,3,4,2,3,23
REV-005801,848,2021-12-01,3,1,1,2,3,2,2,21
REV-005802,848,2022-12-05,4,1,2,2,4,2,2,21
REV-005803,848,2023-12-06,4,1,2,3,2,2,1,19
REV-005804,849,2023-12-27,2,1,2,1,4,3,3,21
REV-005805,850,2019-12-03,2,3,3,4,2,2,3,21
REV-005806,850,2020-12-06,3,1,2,3,1,2,4,17
REV-005807,850,2021-12-20,2,2,3,3,2,3,4,19
REV-005808,850,2022-12-04,3,2,3,3,2,2,4,21
REV-005809,850,2023-12-18,3,1,2,3,3,1,3,17
REV-005810,851,2023-12-07,3,4,2,3,1,2,3,14
REV-005811,852,2011-12-14,5,1,1,3,3,1,2,18
REV-005812,852,2012-12-02,3,2,2,2,3,3,1,18
REV-005813,852,2013-12-07,5,1,1,3,2,2,2,18
REV-005814,852,2014-12-21,4,1,1,2,3,2,0,22
REV-005815,852,2015-12-15,3,1,1,4,2,2,0,18
REV-005816,852,2016-12-13,5,2,1,3,2,2,2,22
REV-005817,852,2017-12-03,4,1,1,3,2,2,0,22
REV-005818,852,2018-12-27,4,2,1,4,2,2,0,20
REV-005819,852,2019-12-13,5,1,1,4,3,2,0,18
REV-005820,852,2020-12-22,5,1,1,3,2,2,1,18
REV-005821,852,2021-12-18,4,1,1,3,2,2,0,20
REV-005822,852,2022-12-15,5,1,1,2,2,2,2,22
REV-005823,852,2023-12-24,5,1,1,3,2,2,0,18
REV-005824,853,2009-12-13,3,2,4,2,2,3,3,12
REV-005825,853,2010-12-24,2,1,3,1,3,3,3,14
REV-005826,853,2011-12-16,2,1,3,1,2,4,2,12
REV-005827,853,2012-12-27,2,2,4,1,1,4,3,12
REV-005828,853,2013-12-27,3,2,3,1,2,3,3,11
REV-005829,853,2014-12-22,2,1,3,1,3,2,1,11
REV-005830,853,2015-12-18,3,2,2,1,1,2,2,14
REV-005831,853,2016-12-26,2,2,3,1,3,4,3,11
REV-005832,853,2017-12-12,2,2,4,1,3,4,3,11
REV-005833,853,2018-12-14,2,1,3,2,1,3,2,12
REV-005834,853,2019-12-02,3,2,4,1,2,2,3,11
REV-005835,853,2020-12-27,3,2,3,1,2,3,2,14
REV-005836,853,2021-12-17,2,2,2,1,3,2,3,12
REV-005837,853,2022-12-10,3,2,3,1,3,2,3,12
REV-005838,853,2023-12-20,3,2,3,1,2,4,1,14
REV-005839,854,2017-12-17,4,4,4,3,3,3,4,20
REV-005840,854,2018-12-12,4,4,3,3,3,4,4,20
REV-005841,854,2019-12-13,5,3,3,3,3,4,4,20
REV-005842,854,2020-12-24,5,4,4,3,2,3,5,22
REV-005843,854,2021-12-25,4,4,4,2,3,3,4,18
REV-005844,854,2022-12-13,4,5,3,3,3,4,5,22
REV-005845,854,2023-12-02,4,4,4,3,2,3,6,20
REV-005846,855,2011-12-09,4,2,4,2,2,4,3,18
REV-005847,855,2012-12-08,4,1,4,4,3,3,3,18
REV-005848,855,2013-12-17,5,1,3,3,3,4,3,22
REV-005849,855,2014-12-20,4,1,4,4,3,2,4,20
REV-005850,855,2015-12-04,4,2,5,3,3,3,3,22
REV-005851,855,2016-12-18,4,1,4,3,3,3,3,22
REV-005852,855,2017-12-17,4,1,5,3,2,4,4,18
REV-005853,855,2018-12-01,4,2,3,3,1,4,2,22
REV-005854,855,2019-12-12,5,1,4,2,2,2,2,20
REV-005855,855,2020-12-18,3,1,4,3,2,3,3,22
REV-005856,855,2021-12-20,3,1,5,3,2,3,4,20
REV-005857,855,2022-12-22,4,1,4,3,2,4,4,20
REV-005858,855,2023-12-11,4,1,3,4,3,3,4,18
REV-005859,856,2013-12-22,3,4,2,2,4,4,1,16
REV-005860,856,2014-12-11,3,2,2,1,4,3,1,16
REV-005861,856,2015-12-26,2,4,3,1,3,2,0,14
REV-005862,856,2016-12-14,3,4,3,1,4,3,0,18
REV-005863,856,2017-12-19,3,3,2,1,3,2,1,14
REV-005864,856,2018-12-01,3,4,1,1,2,2,1,14
REV-005865,856,2019-12-08,3,4,3,1,3,3,0,16
REV-005866,856,2020-12-10,4,4,1,1,3,3,1,14
REV-005867,856,2021-12-26,4,2,2,1,3,4,0,18
REV-005868,856,2022-12-17,3,3,2,1,2,3,0,18
REV-005869,856,2023-12-06,3,3,2,1,2,2,0,18
REV-005870,857,2020-12-09,2,3,1,2,3,1,6,11
REV-005871,857,2021-12-15,3,3,1,4,2,2,6,13
REV-005872,857,2022-12-05,2,4,1,4,2,2,6,11
REV-005873,857,2023-12-22,2,2,1,4,2,2,5,11
REV-005874,858,2023-12-09,3,3,1,3,1,4,1,13
REV-005875,859,2011-12-12,3,5,1,2,1,3,2,11
REV-005876,859,2012-12-27,3,4,1,1,2,3,1,13
REV-005877,859,2013-12-10,2,4,1,1,1,3,3,11
REV-005878,859,2014-12-17,3,4,2,1,3,4,2,13
REV-005879,859,2015-12-08,3,5,1,2,2,2,1,13
REV-005880,859,2016-12-09,3,3,2,2,2,4,1,11
REV-005881,859,2017-12-22,2,5,1,1,3,3,3,13
REV-005882,859,2018-12-10,3,4,1,2,2,3,1,11
REV-005883,859,2019-12-22,4,4,1,1,1,3,2,11
REV-005884,859,2020-12-24,4,3,2,2,1,3,3,11
REV-005885,859,2021-12-11,3,5,2,1,2,3,2,13
REV-005886,859,2022-12-01,3,3,1,1,1,3,2,11
REV-005887,859,2023-12-16,3,3,1,1,2,3,3,13
REV-005888,860,2023-12-23,4,4,1,3,2,4,3,11
REV-005889,861,2019-12-24,4,3,2,4,4,2,4,14
REV-005890,861,2020-12-01,3,3,2,4,3,2,4,18
REV-005891,861,2021-12-11,2,2,3,4,3,2,4,18
REV-005892,861,2022-12-04,3,3,3,4,3,1,4,16
REV-005893,861,2023-12-13,4,3,3,5,4,3,5,16
REV-005894,862,2014-12-22,2,4,3,2,2,2,2,11
REV-005895,862,2015-12-12,4,3,5,1,3,3,3,12
REV-005896,862,2016-12-21,2,2,4,1,3,3,4,12
REV-005897,862,2017-12-02,3,3,3,2,3,3,2,11
REV-005898,862,2018-12-07,2,3,3,1,4,3,2,11
REV-005899,862,2019-12-02,4,3,4,2,3,2,2,12
REV-005900,862,2020-12-16,3,3,4,2,3,4,4,12
REV-005901,862,2021-12-21,3,2,5,3,3,3,2,11
REV-005902,862,2022-12-07,3,3,5,2,3,2,3,11
REV-005903,862,2023-12-06,2,2,4,2,4,3,4,14
REV-005904,863,2014-12-12,4,3,5,3,3,4,2,14
REV-005905,863,2015-12-20,3,4,4,1,3,3,4,14
REV-005906,863,2016-12-19,3,3,4,2,2,3,4,14
REV-005907,863,2017-12-04,4,3,4,2,3,3,4,12
REV-005908,863,2018-12-20,3,3,5,3,3,4,4,14
REV-005909,863,2019-12-22,3,3,3,2,4,2,4,11
REV-005910,863,2020-12-10,3,3,4,2,2,3,3,12
REV-005911,863,2021-12-27,3,3,4,2,2,3,2,12
REV-005912,863,2022-12-13,2,4,3,2,2,3,4,14
REV-005913,863,2023-12-04,4,4,3,1,2,3,3,12
REV-005914,864,2021-12-27,3,3,2,1,3,3,3,21
REV-005915,864,2022-12-08,2,3,3,2,2,4,2,17
REV-005916,864,2023-12-23,2,2,2,2,3,3,4,19
REV-005917,865,2013-12-12,2,3,3,1,2,3,5,11
REV-005918,865,2014-12-16,3,3,3,3,2,3,5,14
REV-005919,865,2015-12-26,2,1,3,3,2,2,5,11
REV-005920,865,2016-12-22,3,2,4,1,2,1,4,12
REV-005921,865,2017-12-21,2,2,3,1,1,2,5,14
REV-005922,865,2018-12-21,3,3,3,3,3,2,5,11
REV-005923,865,2019-12-08,3,2,4,2,2,1,3,11
REV-005924,865,2020-12-08,3,2,2,3,2,2,3,11
REV-005925,865,2021-12-26,2,2,3,2,2,2,3,12
REV-005926,865,2022-12-27,3,1,3,2,2,3,3,14
REV-005927,865,2023-12-01,3,2,2,3,1,3,3,14
REV-005928,866,2023-12-25,3,1,2,2,3,3,3,14
REV-005929,867,2015-12-08,4,4,1,3,3,3,4,24
REV-005930,867,2016-12-18,4,4,1,3,3,3,4,24
REV-005931,867,2017-12-11,4,3,2,2,3,3,2,20
REV-005932,867,2018-12-27,5,4,1,2,3,3,2,24
REV-005933,867,2019-12-22,4,5,1,3,3,4,4,20
REV-005934,867,2020-12-26,4,3,1,1,4,3,4,22
REV-005935,867,2021-12-05,4,3,1,2,2,3,3,22
REV-005936,867,2022-12-04,3,4,1,2,3,3,3,24
REV-005937,867,2023-12-13,4,5,1,2,3,2,2,22
REV-005938,868,2019-12-15,4,2,2,3,1,3,3,23
REV-005939,868,2020-12-23,4,1,1,3,1,2,3,23
REV-005940,868,2021-12-02,4,1,2,2,3,3,3,23
REV-005941,868,2022-12-25,5,2,1,3,2,3,4,23
REV-005942,868,2023-12-20,5,1,1,2,2,3,4,19
REV-005943,870,2018-12-07,3,1,4,3,2,3,4,13
REV-005944,870,2019-12-17,4,2,4,3,2,3,3,11
REV-005945,870,2020-12-03,3,2,3,3,2,2,2,11
REV-005946,870,2021-12-16,3,2,3,3,2,2,2,15
REV-005947,870,2022-12-13,3,1,3,3,3,3,2,15
REV-005948,870,2023-12-23,3,3,3,3,3,3,4,11
REV-005949,871,2020-12-12,3,4,2,1,3,1,4,14
REV-005950,871,2021-12-24,4,3,2,1,3,2,4,11
REV-005951,871,2022-12-02,2,3,2,1,4,2,5,12
REV-005952,871,2023-12-20,2,3,3,2,4,2,6,14
REV-005953,872,2023-12-05,2,3,2,4,2,3,2,14
REV-005954,873,2009-12-03,4,1,4,2,3,3,2,11
REV-005955,873,2010-12-18,3,1,4,1,3,3,3,15
REV-005956,873,2011-12-19,3,1,4,2,3,2,3,15
REV-005957,873,2012-12-20,3,1,4,2,4,3,2,11
REV-005958,873,2013-12-20,2,1,3,2,3,3,4,13
REV-005959,873,2014-12-02,4,1,4,2,2,3,4,11
REV-005960,873,2015-12-27,3,1,4,2,3,3,4,13
REV-005961,873,2016-12-22,3,1,4,3,3,4,3,15
REV-005962,873,2017-12-24,3,1,4,1,3,3,4,11
REV-005963,873,2018-12-10,3,2,4,3,3,4,2,15
REV-005964,873,2019-12-01,3,2,4,2,4,3,4,11
REV-005965,873,2020-12-21,3,1,3,2,3,3,2,11
REV-005966,873,2021-12-16,3,1,5,2,2,3,2,15
REV-005967,873,2022-12-13,3,2,4,2,2,3,4,13
REV-005968,873,2023-12-25,4,1,4,2,3,3,2,15
REV-005969,874,2006-12-13,5,1,4,2,2,3,1,19
REV-005970,874,2007-12-12,4,1,4,3,3,3,2,21
REV-005971,874,2008-12-04,5,1,4,3,2,2,2,21
REV-005972,874,2009-12-04,5,1,3,3,3,2,3,19
REV-005973,874,2010-12-21,4,1,3,3,1,2,1,19
REV-005974,874,2011-12-22,4,2,4,2,1,4,1,19
REV-005975,874,2012-12-03,3,1,3,3,2,3,3,19
REV-005976,874,2013-12-17,4,1,4,3,2,2,1,23
REV-005977,874,2014-12-25,4,1,4,2,2,3,1,23
REV-005978,874,2015-12-24,4,1,5,2,1,2,2,23
REV-005979,874,2016-12-03,4,2,3,3,1,3,1,19
REV-005980,874,2017-12-10,4,1,4,4,2,4,2,21
REV-005981,874,2018-12-09,5,1,5,3,1,3,3,21
REV-005982,874,2019-12-07,4,2,3,4,1,3,1,19
REV-005983,874,2020-12-08,4,2,5,3,3,3,3,23
REV-005984,874,2021-12-07,4,1,4,3,2,4,1,23
REV-005985,874,2022-12-22,4,1,4,2,2,2,3,21
REV-005986,874,2023-12-04,4,2,5,2,1,2,1,21
REV-005987,875,2022-12-16,3,2,2,2,2,2,3,14
REV-005988,875,2023-12-02,2,3,2,2,2,2,2,14
REV-005989,876,2006-12-01,3,4,2,2,3,2,3,19
REV-005990,876,2007-12-07,3,2,2,3,3,1,3,17
REV-005991,876,2008-12-05,3,3,2,3,3,2,2,15
REV-005992,876,2009-12-15,3,2,2,3,4,2,2,15
REV-005993,876,2010-12-27,4,3,3,3,3,2,2,15
REV-005994,876,2011-12-09,3,3,3,4,2,1,3,17
REV-005995,876,2012-12-15,3,3,1,4,3,2,3,15
REV-005996,876,2013-12-22,4,3,1,4,3,2,4,17
REV-005997,876,2014-12-06,4,3,2,2,4,2,4,17
REV-005998,876,2015-12-03,2,3,3,3,4,2,4,17
REV-005999,876,2016-12-23,3,3,1,2,3,2,4,15
REV-006000,876,2017-12-15,4,2,1,3,2,3,4,15
REV-006001,876,2018-12-01,3,3,2,3,3,2,2,19
REV-006002,876,2019-12-24,2,3,3,3,3,2,3,15
REV-006003,876,2020-12-09,3,4,2,3,3,2,4,15
REV-006004,876,2021-12-10,4,3,1,2,3,1,2,15
REV-006005,876,2022-12-16,3,2,2,2,3,2,3,15
REV-006006,876,2023-12-11,3,2,1,2,3,1,2,19
REV-006007,877,2018-12-12,2,5,4,1,3,2,2,19
REV-006008,877,2019-12-18,4,4,3,2,3,4,1,17
REV-006009,877,2020-12-15,3,4,4,3,4,3,2,17
REV-006010,877,2021-12-23,3,3,4,3,3,4,1,19
REV-006011,877,2022-12-25,3,4,3,2,3,3,2,21
REV-006012,877,2023-12-27,3,4,4,1,3,2,2,19
REV-006013,878,2022-12-27,3,3,2,5,2,2,2,15
REV-006014,878,2023-12-24,3,4,1,5,4,1,3,15
REV-006015,879,2004-12-01,3,2,4,3,4,3,2,13
REV-006016,879,2005-12-15,3,2,4,3,3,3,3,13
REV-006017,879,2006-12-27,3,3,3,3,4,3,2,11
REV-006018,879,2007-12-20,3,2,5,3,4,3,2,13
REV-006019,879,2008-12-02,3,4,4,2,4,3,2,13
REV-006020,879,2009-12-27,3,2,5,3,4,3,2,13
REV-006021,879,2010-12-19,4,3,3,3,4,3,3,11
REV-006022,879,2011-12-01,3,3,4,2,4,3,3,11
REV-006023,879,2012-12-21,3,3,4,4,4,3,4,11
REV-006024,879,2013-12-09,4,3,4,3,4,4,2,11
REV-006025,879,2014-12-08,3,3,4,3,3,3,4,11
REV-006026,879,2015-12-18,2,2,4,4,3,3,3,13
REV-006027,879,2016-12-07,4,4,4,3,4,4,3,11
REV-006028,879,2017-12-12,3,2,3,3,4,2,3,13
REV-006029,879,2018-12-21,3,3,3,3,4,3,3,11
REV-006030,879,2019-12-12,3,3,4,3,4,3,2,11
